class_1148	Weighted	net.minecraft.client.sounds.Weighted
class_1149	CraftPlanksTutorialStep	net.minecraft.client.tutorial.CraftPlanksTutorialStep
class_1150	CompletedTutorialStepInstance	net.minecraft.client.tutorial.CompletedTutorialStepInstance
class_1151	MovementTutorialStepInstance	net.minecraft.client.tutorial.MovementTutorialStepInstance
class_1152	FindTreeTutorialStepInstance	net.minecraft.client.tutorial.FindTreeTutorialStepInstance
class_1153	PunchTreeTutorialStepInstance	net.minecraft.client.tutorial.PunchTreeTutorialStepInstance
class_1154	OpenInventoryTutorialStep	net.minecraft.client.tutorial.OpenInventoryTutorialStep
class_1155	TutorialStepInstance	net.minecraft.client.tutorial.TutorialStepInstance
class_1156	Tutorial	net.minecraft.client.tutorial.Tutorial
class_1157	TutorialSteps	net.minecraft.client.tutorial.TutorialSteps
class_116	FunctionUserBuilder	net.minecraft.world.level.storage.loot.functions.FunctionUserBuilder
class_1163	BiomeColors	net.minecraft.client.renderer.BiomeColors
class_1165	EntityRedundantChanceTagsFix	net.minecraft.util.datafix.fixes.EntityRedundantChanceTagsFix
class_1166	EntityRidingToPassengersFix	net.minecraft.util.datafix.fixes.EntityRidingToPassengersFix
class_1167	EntityRenameFix	net.minecraft.util.datafix.fixes.EntityRenameFix
class_1168	EntitySkeletonSplitFix	net.minecraft.util.datafix.fixes.EntitySkeletonSplitFix
class_1169	EntityShulkerColorFix	net.minecraft.util.datafix.fixes.EntityShulkerColorFix
class_117	LootItemFunction	net.minecraft.world.level.storage.loot.functions.LootItemFunction
class_1170	EntityTheRenameningFix	net.minecraft.util.datafix.fixes.EntityTheRenameningFix
class_1171	EntityStringUuidFix	net.minecraft.util.datafix.fixes.EntityStringUuidFix
class_1172	EntityWolfColorFix	net.minecraft.util.datafix.fixes.EntityWolfColorFix
class_1173	EntityTippedArrowFix	net.minecraft.util.datafix.fixes.EntityTippedArrowFix
class_1174	EntityZombieVillagerTypeFix	net.minecraft.util.datafix.fixes.EntityZombieVillagerTypeFix
class_1175	EntityZombieSplitFix	net.minecraft.util.datafix.fixes.EntityZombieSplitFix
class_1176	IglooMetadataRemovalFix	net.minecraft.util.datafix.fixes.IglooMetadataRemovalFix
class_1177	HeightmapRenamingFix	net.minecraft.util.datafix.fixes.HeightmapRenamingFix
class_1178	ItemCustomNameToComponentFix	net.minecraft.util.datafix.fixes.ItemCustomNameToComponentFix
class_1179	ItemBannerColorFix	net.minecraft.util.datafix.fixes.ItemBannerColorFix
class_1180	ItemLoreFix	net.minecraft.util.datafix.fixes.ItemLoreFix
class_1181	ItemIdFix	net.minecraft.util.datafix.fixes.ItemIdFix
class_1182	ItemRenameFix	net.minecraft.util.datafix.fixes.ItemRenameFix
class_1183	ItemPotionFix	net.minecraft.util.datafix.fixes.ItemPotionFix
class_1184	ItemSpawnEggFix	net.minecraft.util.datafix.fixes.ItemSpawnEggFix
class_1185	ItemShulkerBoxColorFix	net.minecraft.util.datafix.fixes.ItemShulkerBoxColorFix
class_1186	ItemStackMapIdFix	net.minecraft.util.datafix.fixes.ItemStackMapIdFix
class_1187	ItemStackEnchantmentNamesFix	net.minecraft.util.datafix.fixes.ItemStackEnchantmentNamesFix
class_1188	ItemStackTheFlatteningFix	net.minecraft.util.datafix.fixes.ItemStackTheFlatteningFix
class_1189	ItemStackSpawnEggFix	net.minecraft.util.datafix.fixes.ItemStackSpawnEggFix
class_1190	ItemWaterPotionFix	net.minecraft.util.datafix.fixes.ItemWaterPotionFix
class_1191	LeavesFix	net.minecraft.util.datafix.fixes.LeavesFix
class_1194	ItemWrittenBookPagesStrictJsonFix	net.minecraft.util.datafix.fixes.ItemWrittenBookPagesStrictJsonFix
class_1195	LevelFlatGeneratorInfoFix	net.minecraft.util.datafix.fixes.LevelFlatGeneratorInfoFix
class_1196	LevelDataGeneratorOptionsFix	net.minecraft.util.datafix.fixes.LevelDataGeneratorOptionsFix
class_1197	NamedEntityFix	net.minecraft.util.datafix.fixes.NamedEntityFix
class_1198	MobSpawnerEntityIdentifiersFix	net.minecraft.util.datafix.fixes.MobSpawnerEntityIdentifiersFix
class_1199	ObjectiveRenderTypeFix	net.minecraft.util.datafix.fixes.ObjectiveRenderTypeFix
class_12	SwimNodeEvaluator	net.minecraft.world.level.pathfinder.SwimNodeEvaluator
class_120	LootItemConditionalFunction	net.minecraft.world.level.storage.loot.functions.LootItemConditionalFunction
class_1200	ObjectiveDisplayNameFix	net.minecraft.util.datafix.fixes.ObjectiveDisplayNameFix
class_1201	OptionsKeyLwjgl3Fix	net.minecraft.util.datafix.fixes.OptionsKeyLwjgl3Fix
class_1202	OptionsForceVBOFix	net.minecraft.util.datafix.fixes.OptionsForceVBOFix
class_1203	OptionsLowerCaseLanguageFix	net.minecraft.util.datafix.fixes.OptionsLowerCaseLanguageFix
class_1204	OptionsKeyTranslationFix	net.minecraft.util.datafix.fixes.OptionsKeyTranslationFix
class_1205	RecipesRenameningFix	net.minecraft.util.datafix.fixes.RecipesRenameningFix
class_1206	RecipesFix	net.minecraft.util.datafix.fixes.RecipesFix
class_1207	RenamedCoralFansFix	net.minecraft.util.datafix.fixes.RenamedCoralFansFix
class_1208	References	net.minecraft.util.datafix.fixes.References
class_1210	RenamedCoralFix	net.minecraft.util.datafix.fixes.RenamedCoralFix
class_1211	SimplestEntityRenameFix	net.minecraft.util.datafix.fixes.SimplestEntityRenameFix
class_1212	SimpleEntityRenameFix	net.minecraft.util.datafix.fixes.SimpleEntityRenameFix
class_1213	StatsRenameFix	net.minecraft.util.datafix.fixes.StatsRenameFix
class_1214	StatsCounterFix	net.minecraft.util.datafix.fixes.StatsCounterFix
class_1215	TrappedChestBlockEntityFix	net.minecraft.util.datafix.fixes.TrappedChestBlockEntityFix
class_1217	TeamDisplayNameFix	net.minecraft.util.datafix.fixes.TeamDisplayNameFix
class_1218	WriteAndReadFix	net.minecraft.util.datafix.fixes.WriteAndReadFix
class_1219	VillagerTradeFix	net.minecraft.util.datafix.fixes.VillagerTradeFix
class_1220	NamespacedSchema	net.minecraft.util.datafix.schemas.NamespacedSchema
class_1221	V102	net.minecraft.util.datafix.schemas.V102
class_1222	V100	net.minecraft.util.datafix.schemas.V100
class_1223	V106	net.minecraft.util.datafix.schemas.V106
class_1224	V1022	net.minecraft.util.datafix.schemas.V1022
class_1225	V1125	net.minecraft.util.datafix.schemas.V1125
class_1226	V107	net.minecraft.util.datafix.schemas.V107
class_1227	V143	net.minecraft.util.datafix.schemas.V143
class_1228	V135	net.minecraft.util.datafix.schemas.V135
class_1229	V1451_1	net.minecraft.util.datafix.schemas.V1451_1
class_1230	V1451	net.minecraft.util.datafix.schemas.V1451
class_1231	V1451_3	net.minecraft.util.datafix.schemas.V1451_3
class_1232	V1451_2	net.minecraft.util.datafix.schemas.V1451_2
class_1233	V1451_5	net.minecraft.util.datafix.schemas.V1451_5
class_1234	V1451_4	net.minecraft.util.datafix.schemas.V1451_4
class_1236	V1451_6	net.minecraft.util.datafix.schemas.V1451_6
class_1237	V1466	net.minecraft.util.datafix.schemas.V1466
class_1238	V1460	net.minecraft.util.datafix.schemas.V1460
class_1239	V1481	net.minecraft.util.datafix.schemas.V1481
class_124	ChatFormatting	net.minecraft.ChatFormatting
class_1240	V1470	net.minecraft.util.datafix.schemas.V1470
class_1241	V1486	net.minecraft.util.datafix.schemas.V1486
class_1242	V1483	net.minecraft.util.datafix.schemas.V1483
class_1243	V1510	net.minecraft.util.datafix.schemas.V1510
class_1244	V1801	net.minecraft.util.datafix.schemas.V1801
class_1245	V1800	net.minecraft.util.datafix.schemas.V1800
class_1246	V700	net.minecraft.util.datafix.schemas.V700
class_1247	V501	net.minecraft.util.datafix.schemas.V501
class_1248	V702	net.minecraft.util.datafix.schemas.V702
class_1249	V701	net.minecraft.util.datafix.schemas.V701
class_125	LootingEnchantFunction	net.minecraft.world.level.storage.loot.functions.LootingEnchantFunction
class_1250	V704	net.minecraft.util.datafix.schemas.V704
class_1251	V703	net.minecraft.util.datafix.schemas.V703
class_1252	V808	net.minecraft.util.datafix.schemas.V808
class_1253	V705	net.minecraft.util.datafix.schemas.V705
class_1254	V99	net.minecraft.util.datafix.schemas.V99
class_1255	BlockableEventLoop	net.minecraft.util.thread.BlockableEventLoop
class_1257	WorldUpgrader	net.minecraft.util.worldupdate.WorldUpgrader
class_1258	CompoundContainer	net.minecraft.world.CompoundContainer
class_1259	BossEvent	net.minecraft.world.BossEvent
class_1262	ContainerHelper	net.minecraft.world.ContainerHelper
class_1263	Container	net.minecraft.world.Container
class_1264	Containers	net.minecraft.world.Containers
class_1265	ContainerListener	net.minecraft.world.ContainerListener
class_1266	DifficultyInstance	net.minecraft.world.DifficultyInstance
class_1267	Difficulty	net.minecraft.world.Difficulty
class_1268	InteractionHand	net.minecraft.world.InteractionHand
class_1269	InteractionResult	net.minecraft.world.InteractionResult
class_1270	MenuConstructor	net.minecraft.world.inventory.MenuConstructor
class_1271	InteractionResultHolder	net.minecraft.world.InteractionResultHolder
class_1273	LockCode	net.minecraft.world.LockCode
class_1275	Nameable	net.minecraft.world.Nameable
class_1277	SimpleContainer	net.minecraft.world.SimpleContainer
class_1278	WorldlyContainer	net.minecraft.world.WorldlyContainer
class_128	CrashReport	net.minecraft.CrashReport
class_1280	CombatRules	net.minecraft.world.damagesource.CombatRules
class_1281	CombatEntry	net.minecraft.world.damagesource.CombatEntry
class_1282	DamageSource	net.minecraft.world.damagesource.DamageSource
class_1283	CombatTracker	net.minecraft.world.damagesource.CombatTracker
class_1287	AttackDamageMobEffect	net.minecraft.world.effect.AttackDamageMobEffect
class_1288	AbsoptionMobEffect	net.minecraft.world.effect.AbsoptionMobEffect
class_1289	InstantenousMobEffect	net.minecraft.world.effect.InstantenousMobEffect
class_129	CrashReportCategory	net.minecraft.CrashReportCategory
class_1290	HealthBoostMobEffect	net.minecraft.world.effect.HealthBoostMobEffect
class_1291	MobEffect	net.minecraft.world.effect.MobEffect
class_1292	MobEffectUtil	net.minecraft.world.effect.MobEffectUtil
class_1293	MobEffectInstance	net.minecraft.world.effect.MobEffectInstance
class_1294	MobEffects	net.minecraft.world.effect.MobEffects
class_1295	AreaEffectCloud	net.minecraft.world.entity.AreaEffectCloud
class_1296	AgeableMob	net.minecraft.world.entity.AgeableMob
class_1297	Entity	net.minecraft.world.entity.Entity
class_1299	EntityType	net.minecraft.world.entity.EntityType
class_13	PathFinder	net.minecraft.world.level.pathfinder.PathFinder
class_1301	EntitySelector	net.minecraft.world.entity.EntitySelector
class_1303	ExperienceOrb	net.minecraft.world.entity.ExperienceOrb
class_1304	EquipmentSlot	net.minecraft.world.entity.EquipmentSlot
class_1306	HumanoidArm	net.minecraft.world.entity.HumanoidArm
class_1307	FlyingMob	net.minecraft.world.entity.FlyingMob
class_1308	Mob	net.minecraft.world.entity.Mob
class_1309	LivingEntity	net.minecraft.world.entity.LivingEntity
class_131	LootItemFunctions	net.minecraft.world.level.storage.loot.functions.LootItemFunctions
class_1310	MobType	net.minecraft.world.entity.MobType
class_1311	MobCategory	net.minecraft.world.entity.MobCategory
class_1313	MoverType	net.minecraft.world.entity.MoverType
class_1314	PathfinderMob	net.minecraft.world.entity.PathfinderMob
class_1315	SpawnGroupData	net.minecraft.world.entity.SpawnGroupData
class_1316	PlayerRideableJumping	net.minecraft.world.entity.PlayerRideableJumping
class_1317	SpawnPlacements	net.minecraft.world.entity.SpawnPlacements
class_1320	Attribute	net.minecraft.world.entity.ai.attributes.Attribute
class_1321	TamableAnimal	net.minecraft.world.entity.TamableAnimal
class_1322	AttributeModifier	net.minecraft.world.entity.ai.attributes.AttributeModifier
class_1324	AttributeInstance	net.minecraft.world.entity.ai.attributes.AttributeInstance
class_1329	RangedAttribute	net.minecraft.world.entity.ai.attributes.RangedAttribute
class_133	CrashReportDetail	net.minecraft.CrashReportDetail
class_1330	BodyRotationControl	net.minecraft.world.entity.ai.control.BodyRotationControl
class_1331	FlyingMoveControl	net.minecraft.world.entity.ai.control.FlyingMoveControl
class_1332	SmoothSwimmingLookControl	net.minecraft.world.entity.ai.control.SmoothSwimmingLookControl
class_1333	LookControl	net.minecraft.world.entity.ai.control.LookControl
class_1334	JumpControl	net.minecraft.world.entity.ai.control.JumpControl
class_1335	MoveControl	net.minecraft.world.entity.ai.control.MoveControl
class_1337	BegGoal	net.minecraft.world.entity.ai.goal.BegGoal
class_1338	AvoidEntityGoal	net.minecraft.world.entity.ai.goal.AvoidEntityGoal
class_1339	BreakDoorGoal	net.minecraft.world.entity.ai.goal.BreakDoorGoal
class_134	SetContainerContents	net.minecraft.world.level.storage.loot.functions.SetContainerContents
class_1340	BoatGoals	net.minecraft.world.entity.ai.goal.BoatGoals
class_1341	BreedGoal	net.minecraft.world.entity.ai.goal.BreedGoal
class_1342	BreathAirGoal	net.minecraft.world.entity.ai.goal.BreathAirGoal
class_1343	DoorInteractGoal	net.minecraft.world.entity.ai.goal.DoorInteractGoal
class_1344	FleeSunGoal	net.minecraft.world.entity.ai.goal.FleeSunGoal
class_1345	EatBlockGoal	net.minecraft.world.entity.ai.goal.EatBlockGoal
class_1346	FollowBoatGoal	net.minecraft.world.entity.ai.goal.FollowBoatGoal
class_1347	FloatGoal	net.minecraft.world.entity.ai.goal.FloatGoal
class_1348	FollowMobGoal	net.minecraft.world.entity.ai.goal.FollowMobGoal
class_1349	FollowFlockLeaderGoal	net.minecraft.world.entity.ai.goal.FollowFlockLeaderGoal
class_1350	FollowOwnerGoal	net.minecraft.world.entity.ai.goal.FollowOwnerGoal
class_1352	Goal	net.minecraft.world.entity.ai.goal.Goal
class_1353	FollowParentGoal	net.minecraft.world.entity.ai.goal.FollowParentGoal
class_1355	GoalSelector	net.minecraft.world.entity.ai.goal.GoalSelector
class_1357	DolphinJumpGoal	net.minecraft.world.entity.ai.goal.DolphinJumpGoal
class_1358	InteractGoal	net.minecraft.world.entity.ai.goal.InteractGoal
class_1359	LeapAtTargetGoal	net.minecraft.world.entity.ai.goal.LeapAtTargetGoal
class_1360	LandOnOwnersShoulderGoal	net.minecraft.world.entity.ai.goal.LandOnOwnersShoulderGoal
class_1361	LookAtPlayerGoal	net.minecraft.world.entity.ai.goal.LookAtPlayerGoal
class_1362	LlamaFollowCaravanGoal	net.minecraft.world.entity.ai.goal.LlamaFollowCaravanGoal
class_1364	LookAtTradingPlayerGoal	net.minecraft.world.entity.ai.goal.LookAtTradingPlayerGoal
class_1366	MeleeAttackGoal	net.minecraft.world.entity.ai.goal.MeleeAttackGoal
class_1367	MoveToBlockGoal	net.minecraft.world.entity.ai.goal.MoveToBlockGoal
class_1368	MoveThroughVillageGoal	net.minecraft.world.entity.ai.goal.MoveThroughVillageGoal
class_1369	MoveTowardsTargetGoal	net.minecraft.world.entity.ai.goal.MoveTowardsTargetGoal
class_137	SetAttributesFunction	net.minecraft.world.level.storage.loot.functions.SetAttributesFunction
class_1370	MoveTowardsRestrictionGoal	net.minecraft.world.entity.ai.goal.MoveTowardsRestrictionGoal
class_1371	OcelotAttackGoal	net.minecraft.world.entity.ai.goal.OcelotAttackGoal
class_1372	OfferFlowerGoal	net.minecraft.world.entity.ai.goal.OfferFlowerGoal
class_1373	CatSitOnBlockGoal	net.minecraft.world.entity.ai.goal.CatSitOnBlockGoal
class_1374	PanicGoal	net.minecraft.world.entity.ai.goal.PanicGoal
class_1376	RandomLookAroundGoal	net.minecraft.world.entity.ai.goal.RandomLookAroundGoal
class_1378	RandomSwimmingGoal	net.minecraft.world.entity.ai.goal.RandomSwimmingGoal
class_1379	RandomStrollGoal	net.minecraft.world.entity.ai.goal.RandomStrollGoal
class_1380	RangedBowAttackGoal	net.minecraft.world.entity.ai.goal.RangedBowAttackGoal
class_1381	RangedAttackGoal	net.minecraft.world.entity.ai.goal.RangedAttackGoal
class_1382	RemoveBlockGoal	net.minecraft.world.entity.ai.goal.RemoveBlockGoal
class_1383	RangedCrossbowAttackGoal	net.minecraft.world.entity.ai.goal.RangedCrossbowAttackGoal
class_1384	RestrictSunGoal	net.minecraft.world.entity.ai.goal.RestrictSunGoal
class_1386	SitWhenOrderedToGoal	net.minecraft.world.entity.ai.goal.SitWhenOrderedToGoal
class_1387	RunAroundLikeCrazyGoal	net.minecraft.world.entity.ai.goal.RunAroundLikeCrazyGoal
class_1389	SwellGoal	net.minecraft.world.entity.ai.goal.SwellGoal
class_1390	TradeWithPlayerGoal	net.minecraft.world.entity.ai.goal.TradeWithPlayerGoal
class_1391	TemptGoal	net.minecraft.world.entity.ai.goal.TemptGoal
class_1393	TryFindWaterGoal	net.minecraft.world.entity.ai.goal.TryFindWaterGoal
class_1394	WaterAvoidingRandomStrollGoal	net.minecraft.world.entity.ai.goal.WaterAvoidingRandomStrollGoal
class_1395	WaterAvoidingRandomFlyingGoal	net.minecraft.world.entity.ai.goal.WaterAvoidingRandomFlyingGoal
class_1396	ZombieAttackGoal	net.minecraft.world.entity.ai.goal.ZombieAttackGoal
class_1397	DefendVillageTargetGoal	net.minecraft.world.entity.ai.goal.target.DefendVillageTargetGoal
class_1399	HurtByTargetGoal	net.minecraft.world.entity.ai.goal.target.HurtByTargetGoal
class_14	WalkNodeEvaluator	net.minecraft.world.level.pathfinder.WalkNodeEvaluator
class_140	DefaultUncaughtExceptionHandler	net.minecraft.DefaultUncaughtExceptionHandler
class_1400	NearestAttackableTargetGoal	net.minecraft.world.entity.ai.goal.target.NearestAttackableTargetGoal
class_1403	OwnerHurtByTargetGoal	net.minecraft.world.entity.ai.goal.target.OwnerHurtByTargetGoal
class_1404	NonTameRandomTargetGoal	net.minecraft.world.entity.ai.goal.target.NonTameRandomTargetGoal
class_1405	TargetGoal	net.minecraft.world.entity.ai.goal.target.TargetGoal
class_1406	OwnerHurtTargetGoal	net.minecraft.world.entity.ai.goal.target.OwnerHurtTargetGoal
class_1407	FlyingPathNavigation	net.minecraft.world.entity.ai.navigation.FlyingPathNavigation
class_1408	PathNavigation	net.minecraft.world.entity.ai.navigation.PathNavigation
class_1409	GroundPathNavigation	net.minecraft.world.entity.ai.navigation.GroundPathNavigation
class_141	SetItemCountFunction	net.minecraft.world.level.storage.loot.functions.SetItemCountFunction
class_1410	WallClimberNavigation	net.minecraft.world.entity.ai.navigation.WallClimberNavigation
class_1412	WaterBoundPathNavigation	net.minecraft.world.entity.ai.navigation.WaterBoundPathNavigation
class_1413	Sensing	net.minecraft.world.entity.ai.sensing.Sensing
class_1419	VillageSiege	net.minecraft.world.entity.ai.village.VillageSiege
class_1420	Bat	net.minecraft.world.entity.ambient.Bat
class_1421	AmbientCreature	net.minecraft.world.entity.ambient.AmbientCreature
class_1422	AbstractFish	net.minecraft.world.entity.animal.AbstractFish
class_1425	AbstractSchoolingFish	net.minecraft.world.entity.animal.AbstractSchoolingFish
class_1427	AbstractGolem	net.minecraft.world.entity.animal.AbstractGolem
class_1428	Chicken	net.minecraft.world.entity.animal.Chicken
class_1429	Animal	net.minecraft.world.entity.animal.Animal
class_143	DefaultUncaughtExceptionHandlerWithName	net.minecraft.DefaultUncaughtExceptionHandlerWithName
class_1430	Cow	net.minecraft.world.entity.animal.Cow
class_1431	Cod	net.minecraft.world.entity.animal.Cod
class_1432	FlyingAnimal	net.minecraft.world.entity.animal.FlyingAnimal
class_1433	Dolphin	net.minecraft.world.entity.animal.Dolphin
class_1438	MushroomCow	net.minecraft.world.entity.animal.MushroomCow
class_1439	IronGolem	net.minecraft.world.entity.animal.IronGolem
class_144	SetContainerLootTable	net.minecraft.world.level.storage.loot.functions.SetContainerLootTable
class_1440	Panda	net.minecraft.world.entity.animal.Panda
class_1451	Cat	net.minecraft.world.entity.animal.Cat
class_1452	Pig	net.minecraft.world.entity.animal.Pig
class_1453	Parrot	net.minecraft.world.entity.animal.Parrot
class_1454	Pufferfish	net.minecraft.world.entity.animal.Pufferfish
class_1456	PolarBear	net.minecraft.world.entity.animal.PolarBear
class_1462	Salmon	net.minecraft.world.entity.animal.Salmon
class_1463	Rabbit	net.minecraft.world.entity.animal.Rabbit
class_1471	ShoulderRidingEntity	net.minecraft.world.entity.animal.ShoulderRidingEntity
class_1472	Sheep	net.minecraft.world.entity.animal.Sheep
class_1473	SnowGolem	net.minecraft.world.entity.animal.SnowGolem
class_1474	TropicalFish	net.minecraft.world.entity.animal.TropicalFish
class_1477	Squid	net.minecraft.world.entity.animal.Squid
class_148	ReportedException	net.minecraft.ReportedException
class_1480	WaterAnimal	net.minecraft.world.entity.animal.WaterAnimal
class_1481	Turtle	net.minecraft.world.entity.animal.Turtle
class_149	SetItemDamageFunction	net.minecraft.world.level.storage.loot.functions.SetItemDamageFunction
class_1492	AbstractChestedHorse	net.minecraft.world.entity.animal.horse.AbstractChestedHorse
